digest,model,family,size,params_m,align,protocol,stream,view,axis,cell,theta_lo,theta_hi,tilt,n_frames,n_px_mean,AbsRel,SqRel,RMSE,RMSElog,log10,delta1,delta2,delta3,scale_ratio,raw_scale_ratio,gt_median,gt_std,gt_spread,pen
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,rect,theta,10-20,10.0,20.0,,300,25837,0.100609,0.058620,0.387815,0.164047,0.039903,0.895437,0.959113,0.990981,0.986616,2.355703,2.792892,1.014755,0.597736,1.4847
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,rect,theta,20-30,20.0,30.0,,300,51155,0.099233,0.050194,0.346725,0.162186,0.038929,0.900102,0.962545,0.992322,0.985167,2.331572,2.584882,1.171168,0.709956,1.4847
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,rect,theta,30-40,30.0,40.0,,300,94542,0.104265,0.049919,0.355707,0.177165,0.041714,0.893688,0.963640,0.987849,0.987514,2.305243,2.282202,1.211766,0.814229,1.4847
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,rect,theta,40-50,40.0,50.0,,300,85817,0.115289,0.054899,0.395192,0.212567,0.049210,0.866164,0.951441,0.981951,0.998368,2.279748,1.979888,1.173882,0.897575,1.4847
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,rect,theta,50-55,50.0,55.0,,300,2940,0.136192,0.065204,0.412661,0.256984,0.060853,0.819512,0.930272,0.970137,1.016947,2.274079,2.012458,1.050907,0.734966,1.4847
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,fisheye,theta,0-10,0.0,10.0,,300,4938,0.105231,0.075778,0.454514,0.163701,0.042631,0.904019,0.968790,0.989071,1.008284,2.611810,2.954797,0.640788,0.287607,1.7621
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,fisheye,theta,10-20,10.0,20.0,,300,16010,0.108810,0.067229,0.431646,0.168280,0.044358,0.898940,0.966144,0.988488,1.004828,2.564599,2.792758,1.014439,0.597307,1.7621
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,fisheye,theta,20-30,20.0,30.0,,300,29929,0.105944,0.058006,0.392041,0.169128,0.043191,0.901028,0.967633,0.989407,1.003822,2.497863,2.586297,1.170639,0.709415,1.7621
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,fisheye,theta,30-40,30.0,40.0,,300,47583,0.114241,0.055401,0.376589,0.195633,0.047594,0.884264,0.960708,0.984879,0.996497,2.395367,2.289225,1.211798,0.811745,1.7621
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,fisheye,theta,40-50,40.0,50.0,,300,67828,0.139123,0.064270,0.400248,0.246389,0.060181,0.844587,0.939533,0.973282,0.983335,2.246413,1.929725,1.171937,0.905390,1.7621
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,fisheye,theta,50-55,50.0,55.0,,300,36246,0.185424,0.100012,0.495721,0.301925,0.078771,0.768598,0.910909,0.955703,0.966581,2.090404,1.644695,1.088812,0.984485,1.7621
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,rect,theta,0-10,0.0,10.0,,300,7916,0.083280,0.055766,0.409452,0.142316,0.034271,0.924252,0.977560,0.992894,0.991573,2.419618,2.956417,0.639849,0.286065,1.4344
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,rect,theta,10-20,10.0,20.0,,300,25837,0.086040,0.049942,0.378446,0.146577,0.035038,0.918244,0.974106,0.992983,0.986436,2.401591,2.792892,1.014755,0.597736,1.4344
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,rect,theta,20-30,20.0,30.0,,300,51155,0.084569,0.043932,0.345641,0.150468,0.034219,0.922367,0.975030,0.992730,0.988687,2.384849,2.584882,1.171168,0.709956,1.4344
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,rect,theta,30-40,30.0,40.0,,300,94542,0.091578,0.043763,0.341014,0.162730,0.037104,0.916986,0.970234,0.988725,0.990184,2.356845,2.282202,1.211766,0.814229,1.4344
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,rect,theta,40-50,40.0,50.0,,300,85817,0.101301,0.044243,0.343111,0.180944,0.042544,0.897014,0.965184,0.986561,0.998894,2.333281,1.979888,1.173882,0.897575,1.4344
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,rect,theta,50-55,50.0,55.0,,300,2940,0.119455,0.051018,0.352890,0.200444,0.050820,0.867173,0.955399,0.981860,1.010614,2.324033,2.012458,1.050907,0.734966,1.4344
